31-07-2017,06:51:38	62.94755	-82.01614	24	0	3	5.2	134
31-07-2017,06:54:05	62.94731	-82.01674	-54	0	3	5.1	120
31-07-2017,06:57:34	62.94754	-82.01619	14	0	3	4.4	122
31-07-2017,07:00:33	62.94755	-82.01618	20	0	3	4.3	114
31-07-2017,07:03:33	62.94756	-82.01606	20	0	3	4.3	113
31-07-2017,07:06:07	62.94756	-82.01585	8	0	3	4.3	105
31-07-2017,07:09:36	62.94756	-82.01588	18	0	3	4.3	110
31-07-2017,07:12:07	62.94757	-82.01611	-4	7.4	3	4.3	105
31-07-2017,07:15:07	62.94760	-82.01575	54	0	3	4.3	108
31-07-2017,07:18:06	62.94758	-82.01680	56	0	3	4.4	118
31-07-2017,07:21:04	62.94747	-82.01590	26	0	3	4.4	149
31-07-2017,07:24:07	62.94757	-82.01689	4	0	3	5.0	177
31-07-2017,07:27:07	62.94755	-82.01646	38	0	3	5.0	172
31-07-2017,07:30:06	62.94755	-82.01697	24	0	3	5.1	177
31-07-2017,07:33:06	62.94765	-82.01573	40	0	3	5.2	176
31-07-2017,07:36:42	62.94759	-82.01632	32	0	4	3.0	174
31-07-2017,07:39:04	62.94751	-82.01733	-46	0	3	9.0	179
31-07-2017,07:42:09	62.94751	-82.01561	66	0	3	9.4	150
31-07-2017,07:45:31	62.94760	-82.01639	30	0	5	2.4	186
31-07-2017,07:48:05	62.94767	-82.01560	74	0	3	11.1	166
31-07-2017,07:51:05	62.94745	-82.01525	80	0	3	11.1	176
31-07-2017,07:54:04	62.94760	-82.01785	-54	0	4	9.3	147
31-07-2017,07:57:04	62.94760	-82.01562	46	3.7	4	8.2	157
31-07-2017,08:00:46	62.94760	-82.01627	28	0	4	7.1	184
31-07-2017,08:03:05	62.94766	-82.01717	-12	0	4	6.3	197
31-07-2017,08:06:05	62.94752	-82.01599	40	0	4	6.0	173
31-07-2017,08:09:47	62.94758	-82.01600	38	0	4	5.2	148
31-07-2017,08:12:05	62.94774	-82.01538	96	0	3	6.4	145
31-07-2017,08:15:52	62.94760	-82.01625	34	0	4	5.0	146
31-07-2017,08:18:06	62.94754	-82.01622	20	3.7	4	4.4	162
31-07-2017,08:21:04	62.94760	-82.01665	16	0	3	5.2	148
31-07-2017,08:24:47	62.94752	-82.01625	16	0	4	4.4	137
31-07-2017,08:27:06	62.94758	-82.01669	16	0	3	5.1	151
31-07-2017,08:30:05	62.94767	-82.01654	28	0	3	5.1	115
31-07-2017,08:33:06	62.94751	-82.01655	30	0	3	5.1	113
31-07-2017,08:36:38	62.94763	-82.01612	40	0	3	5.2	150
31-07-2017,08:39:07	62.94764	-82.01687	32	0	3	5.4	127
31-07-2017,08:43:26	62.94780	-82.01769	-0	0	3	6.2	134
31-07-2017,08:45:09	62.94768	-82.01597	30	3.7	3	6.4	120
31-07-2017,08:49:24	62.94801	-82.01977	-14	0	2	8.1	115
31-07-2017,08:52:55	62.94759	-82.01609	30	3.7	3	9.2	130
31-07-2017,08:54:24	62.94762	-82.01634	34	18.5	3	10.2	108
31-07-2017,08:57:09	62.94769	-82.01561	44	22.2	3	12.3	141
31-07-2017,09:02:40	62.94753	-82.01513	30	0	2	21.0	110
31-07-2017,09:06:49	62.94929	-82.01421	4	0	5	1.1	293
31-07-2017,09:09:07	62.94952	-82.01433	24	3.7	4	1.2	270
31-07-2017,09:12:05	62.94960	-82.01445	0	0	4	1.2	277
31-07-2017,09:15:41	62.94987	-82.01501	-14	0	4	1.2	279
31-07-2017,09:18:05	62.95020	-82.01522	40	0	3	6.3	258
31-07-2017,09:21:04	62.95021	-82.01456	-46	0	3	5.0	264
31-07-2017,09:24:05	62.95015	-82.01450	-62	0	3	4.1	235
31-07-2017,09:27:31	62.95011	-82.01501	-4	0	3	3.3	230
31-07-2017,09:30:04	62.95633	-82.05529	2	66.7	3	3.1	286
31-07-2017,09:33:05	62.96852	-82.11200	-0	66.7	3	3.0	278
31-07-2017,09:36:03	62.98286	-82.16856	-50	63	3	2.4	241
31-07-2017,09:39:04	62.99043	-82.22744	6	59.3	3	2.3	250
31-07-2017,09:42:04	62.99302	-82.23855	-12	0	3	2.2	230
31-07-2017,09:45:02	62.99345	-82.23911	10	0	3	2.2	208
31-07-2017,09:48:21	62.99366	-82.24186	-6	0	3	2.1	273
31-07-2017,09:51:03	62.99380	-82.24428	-20	0	3	2.1	294
31-07-2017,09:55:18	62.99411	-82.24729	0	0	3	2.0	275
31-07-2017,09:57:04	62.99410	-82.24848	-24	0	3	2.0	225
31-07-2017,10:00:22	62.99502	-82.25005	-6	0	3	2.0	278
31-07-2017,10:03:20	62.99549	-82.25096	2	0	3	2.0	262
31-07-2017,10:06:10	62.99579	-82.25196	-16	0	3	2.0	270
31-07-2017,10:09:04	62.99605	-82.25243	-20	0	3	1.4	255
31-07-2017,10:14:49	62.99717	-82.25445	2	0	3	1.4	248
31-07-2017,10:15:02	62.99726	-82.25454	-2	0	3	1.4	220
31-07-2017,10:20:05	62.99833	-82.25721	4	0	3	1.4	185
31-07-2017,10:21:03	62.99867	-82.25807	6	0	3	1.4	232
31-07-2017,10:24:05	62.99891	-82.25976	6	29.6	3	1.3	322
31-07-2017,10:27:03	63.01589	-82.30638	-2	55.6	3	1.3	285
31-07-2017,10:30:16	63.02312	-82.33615	4	0	3	1.3	311
31-07-2017,10:33:05	63.02328	-82.33702	-8	0	2	3.3	282
31-07-2017,10:37:11	63.02299	-82.33904	-2	0	3	1.3	292
31-07-2017,10:39:05	63.02300	-82.34044	-12	0	3	1.3	283
31-07-2017,10:42:46	63.02272	-82.34320	-2	0	3	1.3	334
31-07-2017,10:45:05	63.02316	-82.34462	4	0	2	2.2	272
31-07-2017,10:49:51	63.02326	-82.34863	-4	0	3	1.4	331
31-07-2017,10:51:17	63.02346	-82.34963	-18	0	3	1.4	283
31-07-2017,10:54:08	63.02386	-82.35125	-6	0	3	1.4	254
31-07-2017,10:57:05	63.02423	-82.35232	-4	0	2	2.3	281
31-07-2017,11:00:50	63.02474	-82.35366	-0	0	3	3.1	308
31-07-2017,11:03:05	63.02504	-82.35507	8	0	3	3.0	232
31-07-2017,11:06:49	63.02544	-82.35793	-6	0	3	3.0	330
31-07-2017,11:09:29	63.02586	-82.35990	0	0	3	3.0	306
31-07-2017,11:12:05	63.03121	-82.38019	30	59.3	3	3.0	307
31-07-2017,11:17:58	63.03564	-82.39368	-2	7.4	3	3.1	208
31-07-2017,11:18:04	63.03571	-82.39378	8	0	3	3.1	296
31-07-2017,11:23:31	63.03580	-82.39593	-4	0	6	1.0	343
31-07-2017,11:24:03	63.03588	-82.39649	-10	0	6	1.0	303
31-07-2017,11:29:53	63.03597	-82.39921	4	0	6	1.0	288
31-07-2017,11:30:02	63.03598	-82.39923	0	0	5	1.0	290
31-07-2017,11:33:05	63.03627	-82.39918	-10	0	4	1.1	293
31-07-2017,11:36:03	63.03647	-82.40002	-22	0	5	1.1	271
31-07-2017,11:39:04	63.02415	-82.34605	0	70.4	6	1.0	342
31-07-2017,11:42:04	63.01044	-82.27554	-8	77.8	4	1.1	336
31-07-2017,11:45:01	62.99883	-82.20076	-10	81.5	3	2.3	164
31-07-2017,11:48:05	62.98460	-82.12218	4	77.8	4	1.1	307
31-07-2017,11:51:03	62.96857	-82.05081	46	81.5	4	2.3	216
31-07-2017,11:54:06	62.94745	-82.01744	-52	3.7	3	6.2	132
31-07-2017,11:57:04	62.95558	-82.04666	12	63	6	0.4	277
31-07-2017,12:00:02	62.97022	-82.09982	4	51.9	3	2.3	134
31-07-2017,12:03:04	62.98170	-82.15773	0	48.2	5	1.0	309
31-07-2017,12:06:03	63.00009	-82.20252	-6	59.3	4	1.4	313
31-07-2017,12:09:03	63.01634	-82.25362	6	66.7	5	1.0	307
31-07-2017,12:12:03	63.03122	-82.30356	0	55.6	5	1.0	302
31-07-2017,12:15:03	63.03701	-82.35891	-4	55.6	6	0.4	339
31-07-2017,12:18:04	63.03760	-82.37282	-0	0	3	3.1	242
31-07-2017,12:21:05	63.03806	-82.37440	10	0	4	2.2	301
31-07-2017,12:25:12	63.03781	-82.37748	-14	0	5	1.0	340
31-07-2017,12:27:05	63.03805	-82.37914	-2	0	5	1.0	298
31-07-2017,12:30:24	63.03783	-82.38158	2	0	5	1.4	334
31-07-2017,12:33:09	63.03809	-82.38362	2	29.6	3	3.4	202
31-07-2017,12:36:04	63.03841	-82.38570	8	0	4	2.3	279
31-07-2017,12:39:03	63.03585	-82.40606	30	0	4	2.2	274
31-07-2017,12:43:38	63.03585	-82.40765	-0	0	4	2.1	330
31-07-2017,12:45:04	63.03597	-82.40874	6	0	4	2.1	270
31-07-2017,12:49:28	63.03637	-82.40960	-8	0	4	2.0	330
31-07-2017,12:51:05	63.03669	-82.41034	-8	0	3	2.3	332
31-07-2017,12:55:40	63.03753	-82.41261	-6	0	4	1.4	316
31-07-2017,12:57:06	63.03788	-82.41337	-0	0	3	2.2	305
31-07-2017,13:01:52	63.03861	-82.41460	-12	0	4	1.3	291
31-07-2017,13:03:05	63.03915	-82.41524	-2	3.7	3	2.2	324
31-07-2017,13:06:04	63.03980	-82.41603	-2	0	3	2.1	311
31-07-2017,13:09:05	63.04043	-82.41661	-38	0	3	2.1	317
31-07-2017,13:14:42	63.04154	-82.41780	-4	0	3	2.0	266
31-07-2017,13:15:05	63.04166	-82.41792	-12	3.7	3	2.0	333
31-07-2017,13:20:56	63.04283	-82.41896	-10	0	3	2.0	318
31-07-2017,13:21:04	63.04297	-82.41908	-6	0	3	2.0	294
31-07-2017,13:27:29	63.04412	-82.42027	-10	0	3	2.0	323
31-07-2017,13:30:10	63.04483	-82.42132	-24	3.7	3	1.4	318
31-07-2017,13:34:30	63.04549	-82.42164	-20	0	3	1.4	315
31-07-2017,13:36:31	63.04615	-82.42194	-12	0	4	2.0	309
31-07-2017,13:40:32	63.04646	-82.42361	-2	3.7	4	1.4	304
31-07-2017,13:42:04	63.04679	-82.42429	10	0	4	1.4	211
31-07-2017,13:45:03	63.04731	-82.42618	-6	3.7	4	2.0	187
31-07-2017,13:49:34	63.04827	-82.42719	0	0	4	2.0	341
31-07-2017,13:51:04	63.04834	-82.42647	48	0	3	2.2	229
31-07-2017,13:54:02	63.04885	-82.42626	20	0	4	2.0	187
31-07-2017,13:57:04	63.03681	-82.37368	92	81.5	3	6.2	362
31-07-2017,14:00:06	63.02132	-82.30471	12	70.4	4	2.0	358
31-07-2017,14:03:05	63.00568	-82.23834	26	77.8	2	2.1	249
31-07-2017,14:06:04	62.98864	-82.16836	-24	81.5	4	2.0	248
31-07-2017,14:09:06	62.97397	-82.08925	6	81.5	4	2.0	236
31-07-2017,14:12:04	62.95375	-82.02120	-4	74.1	3	6.0	302
31-07-2017,14:15:05	62.94769	-82.01646	28	0	3	6.3	199
31-07-2017,14:18:03	62.96419	-82.04914	4	40.7	4	2.1	200
31-07-2017,14:21:05	62.98356	-82.08063	0	51.9	4	2.1	345
31-07-2017,14:24:07	62.99707	-82.09958	-14	3.7	3	8.3	315
31-07-2017,14:27:04	62.99665	-82.09750	4	0	3	3.2	320
31-07-2017,14:30:45	62.99724	-82.09822	-12	0	4	2.1	345
31-07-2017,14:33:04	62.99730	-82.09782	-16	0	4	2.2	213
31-07-2017,14:37:18	62.99756	-82.09729	-6	0	4	2.2	356
31-07-2017,14:39:04	62.99763	-82.09707	8	0	3	3.0	291
31-07-2017,14:42:05	62.99770	-82.09648	-18	0	4	2.3	331
31-07-2017,14:45:04	62.99743	-82.09542	0	0	4	2.3	343
31-07-2017,14:48:04	62.99723	-82.09436	-8	0	4	2.3	326
31-07-2017,14:54:17	62.99734	-82.09409	-6	0	4	2.4	359
31-07-2017,14:57:06	62.99754	-82.09396	-14	7.4	3	3.3	259
31-07-2017,15:02:20	62.99775	-82.09349	-8	0	4	1.4	328
31-07-2017,15:03:02	62.99760	-82.09349	-14	0	4	1.4	305
31-07-2017,15:06:03	62.99787	-82.09376	26	0	4	1.4	316
31-07-2017,15:10:39	62.99812	-82.09304	-0	0	4	1.4	348
31-07-2017,15:12:04	62.99812	-82.09308	-4	0	4	1.4	321
31-07-2017,15:15:04	62.99820	-82.09291	-22	0	4	1.4	298
31-07-2017,15:18:06	62.99771	-82.09165	6	0	3	3.3	320
31-07-2017,15:21:02	63.00598	-82.12296	2	55.6	4	2.0	195
31-07-2017,15:24:04	63.00920	-82.13502	4	0	3	3.0	262
31-07-2017,15:27:37	63.00926	-82.13512	-4	0	4	2.0	331
31-07-2017,15:30:03	63.00902	-82.13488	4	3.7	3	2.3	265
31-07-2017,15:35:00	63.00916	-82.13468	-6	0	3	2.3	348
31-07-2017,15:36:04	63.00902	-82.13482	-4	0	3	2.3	316
31-07-2017,15:39:04	63.00887	-82.13497	-22	0	3	2.3	323
31-07-2017,15:42:21	63.00868	-82.13552	-2	0	3	2.3	282
31-07-2017,15:45:06	63.00843	-82.13622	-2	0	3	2.3	340
31-07-2017,15:48:04	63.00768	-82.13597	8	0	3	2.3	287
31-07-2017,15:51:03	63.00727	-82.13528	-6	0	3	2.3	320
31-07-2017,15:54:11	63.00691	-82.13448	-10	0	3	2.4	330
31-07-2017,15:57:03	63.01104	-82.16978	-22	55.6	3	2.4	310
31-07-2017,16:00:49	63.02108	-82.22060	-6	0	5	2.1	316
31-07-2017,16:05:00	63.02099	-82.22100	0	0	5	2.0	329
31-07-2017,16:06:04	63.02082	-82.22085	12	0	5	2.0	310
31-07-2017,16:10:39	63.02067	-82.22134	-2	0	5	2.0	310
31-07-2017,16:12:05	63.02069	-82.22058	18	0	4	5.3	304
31-07-2017,16:15:04	63.01011	-82.20326	6	74.1	5	2.0	359
31-07-2017,16:18:04	62.99753	-82.12699	-36	74.1	4	4.3	364
31-07-2017,16:21:05	62.97345	-82.06306	-12	88.9	4	4.0	358
31-07-2017,16:24:05	62.94760	-82.01065	32	74.1	4	3.3	336
31-07-2017,16:27:05	62.95007	-82.01796	-12	55.6	4	3.1	334
31-07-2017,16:30:04	62.96538	-82.05899	0	55.6	4	3.0	299
31-07-2017,16:33:03	62.98450	-82.08737	18	55.6	4	2.4	246
31-07-2017,16:36:05	63.00152	-82.13133	-0	0	3	3.2	276
31-07-2017,16:40:23	63.00179	-82.13004	-2	0	4	2.2	301
31-07-2017,16:42:03	63.00176	-82.12904	56	0	3	2.2	155
31-07-2017,16:46:26	63.00192	-82.12873	-4	0	4	2.1	288
31-07-2017,16:48:03	63.00192	-82.12863	0	0	3	2.1	182
31-07-2017,16:51:21	63.00178	-82.12781	0	0	4	2.0	283
31-07-2017,16:54:02	63.00154	-82.12737	24	0	3	2.0	160
31-07-2017,16:57:03	63.00119	-82.12668	0	0	3	2.0	205
31-07-2017,17:00:03	63.00091	-82.12677	-46	0	4	2.0	274
31-07-2017,17:03:38	63.00103	-82.12651	-0	0	4	2.0	342
31-07-2017,17:06:08	63.00077	-82.12682	-40	0	3	2.1	224
31-07-2017,17:11:21	62.99983	-82.12688	-4	0	4	2.1	327
31-07-2017,17:12:03	62.99974	-82.12712	-10	0	4	2.1	355
31-07-2017,17:15:03	62.99941	-82.12699	6	3.7	3	2.2	290
31-07-2017,17:19:49	62.99851	-82.12707	-4	0	4	2.2	354
31-07-2017,17:21:05	62.99834	-82.12702	8	0	4	2.2	332
31-07-2017,17:24:04	62.99801	-82.12759	6	0	4	2.2	341
31-07-2017,17:27:05	62.99759	-82.12707	-2	0	4	2.3	351
31-07-2017,17:30:03	62.99487	-82.17144	14	48.2	4	2.3	305
31-07-2017,17:33:04	62.99937	-82.22767	-2	59.3	3	3.0	256
31-07-2017,17:36:05	63.00390	-82.28037	6	51.9	4	3.0	374
31-07-2017,17:39:04	63.00629	-82.30052	8	0	4	3.0	296
31-07-2017,17:42:05	63.00646	-82.29925	-18	0	4	3.1	346
31-07-2017,17:47:22	63.00693	-82.29857	-8	0	4	3.2	348
31-07-2017,17:48:04	63.00708	-82.29841	-12	0	3	3.3	306
31-07-2017,17:53:52	63.00728	-82.29805	-0	0	3	3.3	336
31-07-2017,17:54:05	63.00726	-82.29783	12	0	3	3.3	340
31-07-2017,18:00:20	63.00793	-82.29722	-2	0	3	3.4	349
31-07-2017,18:07:33	63.00835	-82.29642	-4	0	7	0.4	340
31-07-2017,18:09:04	63.00865	-82.29615	-2	0	4	1.3	334
31-07-2017,18:12:02	63.00855	-82.29487	-34	0	6	1.3	297
31-07-2017,18:15:04	63.01651	-82.34023	-6	55.6	7	0.4	372
31-07-2017,18:18:04	63.01948	-82.35042	6	0	4	6.3	153
31-07-2017,18:24:05	63.01968	-82.35021	-0	0	5	1.0	295
31-07-2017,18:30:23	63.01993	-82.35092	-0	0	7	1.0	325
31-07-2017,18:33:03	63.02008	-82.35130	-24	0	4	2.2	317
31-07-2017,18:36:50	63.02058	-82.35113	2	0	6	1.1	283
31-07-2017,18:39:05	63.02106	-82.35107	-4	3.7	7	1.1	323
31-07-2017,18:43:39	63.02146	-82.35132	-12	0	7	1.1	322
31-07-2017,18:45:04	63.02178	-82.35171	-6	0	6	1.1	281
31-07-2017,18:50:15	63.02236	-82.35254	-8	0	5	1.3	235
31-07-2017,18:51:03	63.02248	-82.35277	2	0	6	1.1	298
31-07-2017,18:57:12	63.02278	-82.35399	-6	0	6	1.1	348
31-07-2017,19:00:07	63.02301	-82.35464	-8	0	5	1.2	267
31-07-2017,19:03:04	63.02328	-82.35451	-0	0	5	1.2	308
31-07-2017,19:06:03	63.02334	-82.35434	-10	0	4	2.4	304
31-07-2017,19:10:18	63.02376	-82.35585	-26	0	6	1.1	336
31-07-2017,19:12:03	63.02389	-82.35644	0	0	4	2.0	221
31-07-2017,19:16:31	63.02395	-82.35739	8	0	6	1.1	322
31-07-2017,19:18:04	63.02399	-82.35775	6	0	5	1.2	310
31-07-2017,19:23:43	63.02379	-82.35890	-18	0	5	1.2	347
31-07-2017,19:24:02	63.02372	-82.35901	-60	0	4	1.2	263
31-07-2017,19:30:44	63.02394	-82.36043	-2	0	5	1.2	323
31-07-2017,19:33:04	63.02392	-82.36125	0	0	4	5.2	265
31-07-2017,19:37:50	63.02444	-82.36182	-10	0	5	1.2	254
31-07-2017,19:39:02	63.02463	-82.36234	-8	0	5	1.2	247
31-07-2017,19:45:03	63.02524	-82.36267	-8	0	4	1.4	287
31-07-2017,19:48:07	63.02516	-82.36288	16	0	4	7.0	310
31-07-2017,19:51:04	63.02626	-82.36250	14	0	5	1.2	317
31-07-2017,19:54:05	63.02652	-82.36293	-16	0	5	1.2	319
31-07-2017,19:58:53	63.02726	-82.36350	-2	0	5	1.2	322
31-07-2017,20:00:04	63.02774	-82.36374	-14	0	4	6.4	295
31-07-2017,20:06:16	63.02845	-82.36390	-12	0	5	1.1	355
31-07-2017,20:09:05	63.02923	-82.36458	-12	0	4	6.1	328
31-07-2017,20:13:51	63.02984	-82.36409	0	0	5	1.1	267
31-07-2017,20:15:04	63.02980	-82.36414	28	0	3	11.4	359
31-07-2017,20:21:46	63.03108	-82.36425	-2	0	5	1.1	351
31-07-2017,20:24:05	63.03208	-82.36371	-116	0	3	10.1	333
31-07-2017,20:27:06	63.03188	-82.36314	-104	0	3	9.3	331
31-07-2017,20:30:04	63.03214	-82.36402	-132	0	3	9.1	326
31-07-2017,20:33:06	63.02183	-82.32268	-20	74.1	3	8.4	338
31-07-2017,20:36:07	63.00540	-82.25163	-4	74.1	3	8.2	303
31-07-2017,20:39:07	62.99786	-82.17807	-30	66.7	3	8.0	302
31-07-2017,20:42:06	62.98186	-82.11213	34	74.1	3	7.4	311
31-07-2017,20:45:07	62.96006	-82.04172	16	88.9	3	7.3	306
31-07-2017,20:49:12	62.94764	-82.01622	34	0	3	4.3	137
31-07-2017,20:54:16	62.94760	-82.01624	46	0	3	4.4	108
31-07-2017,21:01:26	62.94769	-82.01620	38	0	3	4.3	109
31-07-2017,21:06:20	62.94751	-82.01630	12	0	3	12.0	76
31-07-2017,21:09:48	62.94780	-82.01593	56	0	3	8.4	72
31-07-2017,21:12:47	62.94763	-82.01601	42	0	3	7.1	101
31-07-2017,21:15:43	62.94767	-82.01596	50	0	3	6.2	107
