22-07-2017,23:07:01	62.94721	-82.01555	42	0	3	10.0	112
22-07-2017,23:09:11	62.94699	-82.01633	-18	0	3	14.1	102
22-07-2017,23:13:19	62.95210	-82.01207	10	51.9	4	3.2	331
22-07-2017,23:15:06	62.95260	-82.01063	20	0	4	3.1	205
22-07-2017,23:18:28	62.95279	-82.00956	-8	0	4	3.0	232
22-07-2017,23:21:09	62.95300	-82.00850	16	0	4	2.4	247
22-07-2017,23:24:03	62.95287	-82.00756	-10	0	4	2.3	257
22-07-2017,23:27:04	62.95303	-82.00632	-26	0	4	2.2	263
22-07-2017,23:30:03	62.95340	-82.00470	-0	0	3	2.2	261
22-07-2017,23:33:06	62.95370	-82.00359	-4	0	3	2.1	256
22-07-2017,23:36:03	62.95403	-82.00245	40	3.7	3	2.1	213
22-07-2017,23:39:05	62.95403	-82.00136	-4	0	3	2.0	269
22-07-2017,23:42:08	62.95385	-81.99992	12	0	3	2.0	223
22-07-2017,23:45:03	62.95397	-81.99925	0	0	3	2.0	230
22-07-2017,23:48:02	62.95450	-81.99927	2	0	3	1.4	265
22-07-2017,23:51:05	62.95806	-82.02340	4	48.2	3	1.4	255
22-07-2017,23:54:03	62.96643	-82.06875	-4	55.6	3	1.4	310
22-07-2017,23:57:04	62.97336	-82.11767	-0	44.4	3	1.4	300
23-07-2017,00:00:03	62.98409	-82.16671	2	55.6	3	1.4	249
23-07-2017,00:03:03	62.99149	-82.21810	0	55.6	3	1.4	281
23-07-2017,00:08:04	62.99276	-82.22339	-8	0	3	1.3	269
23-07-2017,00:10:47	62.99196	-82.22490	-8	0	3	1.3	263
23-07-2017,00:13:05	62.99179	-82.22638	-2	0	3	1.3	314
23-07-2017,00:16:17	62.99239	-82.22775	-2	0	3	1.3	316
23-07-2017,00:18:29	62.99259	-82.22974	4	0	3	1.3	266
23-07-2017,00:21:05	62.99258	-82.23194	-8	0	3	1.3	332
23-07-2017,00:24:04	62.99298	-82.23389	0	0	3	1.3	322
23-07-2017,00:27:13	62.99346	-82.23599	-12	0	3	1.3	306
23-07-2017,00:31:20	62.99417	-82.23692	-8	0	3	1.2	270
23-07-2017,00:33:05	62.99446	-82.23595	-4	0	3	1.2	312
23-07-2017,00:36:07	62.99468	-82.23477	0	3.7	3	1.2	306
23-07-2017,00:39:05	62.99462	-82.23325	-26	0	3	1.2	299
23-07-2017,00:43:49	62.99442	-82.23538	-2	0	3	1.2	332
23-07-2017,00:45:05	62.99434	-82.23564	6	0	3	1.2	319
23-07-2017,00:48:05	62.99429	-82.23786	14	0	2	2.0	288
23-07-2017,00:51:07	62.99405	-82.23919	16	0	2	2.0	348
23-07-2017,00:54:06	62.99458	-82.23811	10	0	2	1.4	294
23-07-2017,00:57:31	62.98977	-82.17484	22	85.2	7	0.4	369
23-07-2017,01:00:02	62.97639	-82.10568	34	92.6	3	2.0	171
23-07-2017,01:03:05	62.95590	-82.02818	20	85.2	6	0.4	311
23-07-2017,01:06:09	62.94707	-82.01575	12	0	2	2.0	139
23-07-2017,01:10:01	62.94709	-82.01583	12	0	4	6.1	158
23-07-2017,01:12:07	62.94721	-82.01547	46	0	4	5.4	152
23-07-2017,01:15:04	62.94760	-82.01424	188	3.7	3	16.1	163
23-07-2017,01:18:04	62.94720	-82.01576	34	0	4	4.4	158
23-07-2017,01:21:04	62.94720	-82.01540	56	0	4	4.2	161
23-07-2017,01:24:05	62.94733	-82.01531	66	0	4	4.1	176
23-07-2017,01:27:05	62.94716	-82.01595	40	29.6	3	9.2	160
23-07-2017,01:30:05	62.94732	-82.01522	74	0	3	8.4	178
23-07-2017,01:33:05	62.94714	-82.01590	36	7.4	3	8.2	154
23-07-2017,01:36:05	62.94712	-82.01591	26	0	4	3.2	171
23-07-2017,01:39:08	62.94701	-82.01619	0	0	3	8.0	125
23-07-2017,01:42:04	62.94690	-82.01697	-8	0	3	7.4	198
23-07-2017,01:45:02	62.95458	-82.03447	-24	51.9	7	1.1	323
23-07-2017,01:48:02	62.96544	-82.08335	18	59.3	4	2.0	198
23-07-2017,01:51:02	62.97820	-82.13026	-20	55.6	3	2.0	126
23-07-2017,01:54:03	62.99043	-82.17653	-2	55.6	5	1.4	221
23-07-2017,01:57:03	62.99994	-82.22210	-8	48.2	6	1.3	304
23-07-2017,02:00:03	63.01251	-82.27162	12	59.3	6	1.3	337
23-07-2017,02:03:03	63.02315	-82.32177	-0	51.9	7	1.1	377
23-07-2017,02:06:03	63.04400	-82.36796	-22	66.7	5	1.2	292
23-07-2017,02:09:03	63.06665	-82.41332	-12	66.7	6	1.1	347
23-07-2017,02:12:01	63.08879	-82.46056	-18	70.4	5	1.4	236
23-07-2017,02:15:02	63.11231	-82.50285	0	66.7	7	1.1	331
23-07-2017,02:18:05	63.12709	-82.53219	-14	0	4	2.4	318
23-07-2017,02:21:37	63.12748	-82.53267	0	0	7	1.1	333
23-07-2017,02:25:14	63.12779	-82.53379	-2	0	6	2.0	341
23-07-2017,02:27:09	63.12797	-82.53370	22	0	5	2.2	305
23-07-2017,02:30:45	63.12821	-82.53495	2	0	6	1.4	302
23-07-2017,02:33:06	63.12807	-82.53493	-4	0	3	3.3	236
23-07-2017,02:36:03	63.12831	-82.53508	-28	0	4	2.1	294
23-07-2017,02:39:11	63.12850	-82.53519	6	0	6	1.3	282
23-07-2017,02:42:40	63.12882	-82.53677	-4	0	6	1.2	329
23-07-2017,02:45:03	63.12904	-82.53687	-14	0	5	1.2	299
23-07-2017,02:48:56	63.12954	-82.53738	-8	0	5	1.4	280
23-07-2017,02:51:02	63.12960	-82.53756	-20	0	4	2.1	236
23-07-2017,02:54:03	63.13014	-82.53895	-14	0	4	2.1	313
23-07-2017,02:57:15	63.13062	-82.54051	-2	0	4	1.4	278
23-07-2017,03:00:02	63.13132	-82.54124	2	0	3	2.3	180
23-07-2017,03:03:02	63.13150	-82.54175	26	0	3	2.3	265
23-07-2017,03:06:03	63.13177	-82.54315	-50	3.7	3	2.3	289
23-07-2017,03:09:04	63.13168	-82.54500	-0	0	5	1.1	291
23-07-2017,03:12:06	63.13202	-82.54607	14	0	3	2.3	316
23-07-2017,03:15:03	63.13268	-82.54750	0	0	3	1.3	291
23-07-2017,03:18:06	63.13274	-82.54846	-28	0	5	1.1	304
23-07-2017,03:21:04	63.13299	-82.54938	8	0	4	2.2	301
23-07-2017,03:24:05	63.13311	-82.54965	2	0	3	3.4	311
23-07-2017,03:27:04	63.13348	-82.55070	2	0	5	1.1	296
23-07-2017,03:30:04	63.13389	-82.55160	-14	0	4	2.2	314
23-07-2017,03:33:04	63.13390	-82.55182	0	0	4	2.2	284
23-07-2017,03:36:58	63.13480	-82.55381	0	0	5	1.0	325
23-07-2017,03:39:52	63.13538	-82.55563	-16	0	5	1.0	333
23-07-2017,03:42:51	63.13559	-82.55794	-4	0	5	1.0	324
23-07-2017,03:45:05	63.13563	-82.55871	-0	3.7	5	1.0	324
23-07-2017,03:48:04	63.13628	-82.56031	-14	0	4	1.2	311
23-07-2017,03:51:05	63.13650	-82.56124	8	0	5	1.0	327
23-07-2017,03:54:06	63.13646	-82.56340	0	3.7	3	1.3	302
23-07-2017,03:57:05	63.13637	-82.56458	-12	0	4	1.2	324
23-07-2017,04:02:32	63.13580	-82.56741	0	0	5	1.0	314
23-07-2017,04:03:03	63.13575	-82.56744	-6	0	4	1.2	264
23-07-2017,04:06:02	63.13589	-82.56826	0	0	4	1.2	245
23-07-2017,04:09:05	63.13585	-82.56852	0	0	4	2.1	282
23-07-2017,04:12:04	63.13593	-82.56912	-0	0	4	1.2	302
23-07-2017,04:15:04	63.13596	-82.56976	10	0	4	1.2	274
23-07-2017,04:18:06	63.13605	-82.57049	-6	0	4	1.3	229
23-07-2017,04:21:04	63.13621	-82.57133	-6	0	3	6.4	283
23-07-2017,04:24:04	63.13627	-82.57187	-14	0	5	1.0	320
23-07-2017,04:27:04	63.13627	-82.57231	-12	0	4	2.3	342
23-07-2017,04:30:04	63.13623	-82.57249	20	0	4	1.3	315
23-07-2017,04:33:05	63.13593	-82.57288	0	0	4	1.4	311
23-07-2017,04:36:05	63.13577	-82.57315	-12	0	4	1.4	320
23-07-2017,04:39:04	63.13695	-82.57432	18	0	3	17.4	284
23-07-2017,04:42:05	63.13575	-82.57403	12	0	4	1.4	323
23-07-2017,04:45:04	63.13541	-82.57440	-14	0	3	8.2	286
23-07-2017,04:48:04	63.13585	-82.57510	-0	0	3	6.4	336
23-07-2017,04:51:04	63.13595	-82.57539	-26	0	3	5.3	321
23-07-2017,04:54:05	63.13629	-82.57598	-0	0	3	4.4	316
23-07-2017,04:57:05	63.13650	-82.57678	-14	0	3	4.2	323
23-07-2017,05:00:09	63.13701	-82.57741	4	0	3	4.0	297
23-07-2017,05:03:05	63.13710	-82.57810	6	0	3	3.3	287
23-07-2017,05:06:05	63.13748	-82.57884	-12	0	3	3.2	312
23-07-2017,05:09:08	63.13762	-82.57954	-10	0	3	3.1	299
23-07-2017,05:12:04	63.13769	-82.58044	-34	0	3	3.1	317
23-07-2017,05:15:06	63.13764	-82.58110	-28	0	2	3.0	337
23-07-2017,05:18:05	63.13784	-82.58147	12	0	2	2.4	337
23-07-2017,05:21:07	63.13817	-82.58182	18	3.7	2	2.4	349
23-07-2017,05:24:31	63.13842	-82.58222	-4	0	7	1.4	344
23-07-2017,05:27:04	63.13871	-82.58263	4	0	7	1.4	354
23-07-2017,05:30:02	63.13861	-82.58285	-34	0	4	2.3	300
23-07-2017,05:33:04	63.13842	-82.58394	18	0	7	1.3	352
23-07-2017,05:37:00	63.13756	-82.58637	14	0	6	1.3	321
23-07-2017,05:39:02	63.13709	-82.58660	-38	0	4	1.4	185
23-07-2017,05:43:29	63.13673	-82.58773	-6	0	7	1.2	353
23-07-2017,05:45:03	63.13694	-82.58816	36	0	3	2.0	326
23-07-2017,05:48:03	63.13722	-82.58936	0	0	4	1.4	354
23-07-2017,05:51:06	63.13761	-82.59049	-12	0	6	1.2	350
23-07-2017,05:54:04	63.13818	-82.59143	-0	0	5	1.1	355
23-07-2017,05:57:04	63.13869	-82.59276	-4	0	7	1.1	363
23-07-2017,06:00:04	63.13916	-82.59335	4	0	4	1.2	347
23-07-2017,06:03:06	63.13967	-82.59396	30	3.7	3	1.4	320
23-07-2017,06:06:04	63.13982	-82.59538	-10	0	7	1.0	361
23-07-2017,06:09:04	63.13996	-82.59578	-2	0	7	1.0	361
23-07-2017,06:12:03	63.14016	-82.59630	36	0	6	1.4	354
23-07-2017,06:15:02	63.14022	-82.59580	10	0	5	1.1	301
23-07-2017,06:18:03	63.14023	-82.59607	-12	0	5	1.3	353
23-07-2017,06:21:04	63.14026	-82.59671	0	0	7	1.0	344
23-07-2017,06:24:03	63.14015	-82.59704	-30	0	5	1.3	331
23-07-2017,06:27:06	63.14087	-82.59731	70	7.4	3	7.4	323
23-07-2017,06:30:04	63.14036	-82.59677	-12	0	6	1.0	350
23-07-2017,06:33:07	63.14039	-82.59643	2	0	6	1.0	351
23-07-2017,06:36:07	63.14075	-82.59672	74	7.4	3	4.4	355
23-07-2017,06:39:04	63.14058	-82.59631	-16	0	6	1.2	344
23-07-2017,06:42:04	63.14088	-82.59612	-0	0	5	2.3	350
23-07-2017,06:45:04	63.14101	-82.59601	-2	0	7	0.4	353
23-07-2017,06:48:06	63.14079	-82.59591	-8	0	4	3.1	342
23-07-2017,06:51:04	63.14067	-82.59526	44	0	3	3.1	291
23-07-2017,06:54:04	63.14020	-82.59503	-28	0	4	2.4	342
23-07-2017,06:57:04	63.13996	-82.59577	24	0	4	6.2	342
23-07-2017,07:00:03	63.13244	-82.59575	2	55.6	4	2.3	360
23-07-2017,07:03:04	63.10583	-82.58230	-28	55.6	4	2.2	363
23-07-2017,07:06:01	63.08088	-82.56649	-50	59.3	3	2.2	194
23-07-2017,07:09:04	63.06264	-82.53441	-4	0	3	9.2	319
23-07-2017,07:14:15	63.06247	-82.53549	-8	3.7	5	1.1	317
23-07-2017,07:17:23	63.06237	-82.53625	-6	0	4	2.0	324
23-07-2017,07:23:26	63.06158	-82.53744	-6	0	7	1.2	317
23-07-2017,07:25:55	63.06100	-82.53727	-6	0	7	1.2	292
23-07-2017,07:28:54	63.06054	-82.53777	0	0	7	1.1	307
23-07-2017,07:31:49	63.06021	-82.53775	-4	0	7	1.1	314
23-07-2017,07:34:19	63.06013	-82.53770	-6	0	7	1.1	307
23-07-2017,07:36:02	63.06051	-82.53806	-36	0	3	2.3	157
23-07-2017,07:39:10	63.06040	-82.53797	-0	0	7	1.1	265
23-07-2017,07:42:59	63.06010	-82.53805	-22	0	6	1.4	281
23-07-2017,07:45:27	63.05996	-82.53758	-0	0	7	1.1	330
23-07-2017,07:48:04	63.06050	-82.53637	32	0	5	1.4	255
23-07-2017,07:51:03	63.06091	-82.53506	-8	3.7	5	1.4	311
23-07-2017,07:54:15	63.06139	-82.53315	-8	0	6	1.2	329
23-07-2017,07:57:04	63.06192	-82.53146	6	0	6	1.2	327
23-07-2017,08:00:03	63.06227	-82.53037	4	0	4	1.3	303
23-07-2017,08:03:04	63.05632	-82.48060	-22	74.1	4	1.3	354
23-07-2017,08:06:04	63.04565	-82.41297	60	70.4	3	9.4	347
23-07-2017,08:09:03	63.03652	-82.34698	4	70.4	3	1.3	303
23-07-2017,08:12:11	63.02675	-82.28025	-0	66.7	4	1.2	348
23-07-2017,08:15:04	63.01327	-82.22078	4	66.7	4	1.2	343
23-07-2017,08:18:04	62.99748	-82.16203	-0	70.4	3	1.2	308
23-07-2017,08:21:03	62.98125	-82.09998	-0	81.5	4	1.2	329
23-07-2017,08:24:04	62.96285	-82.03625	-2	74.1	4	1.2	254
23-07-2017,08:27:04	62.94716	-82.01527	50	0	3	3.3	191
23-07-2017,08:30:31	62.94723	-82.01522	64	0	4	8.1	201
23-07-2017,08:33:04	62.94714	-82.01721	-34	0	3	8.0	205
23-07-2017,08:36:05	62.94719	-82.01529	58	0	4	6.3	194
23-07-2017,08:39:05	62.94717	-82.01499	72	0	4	6.0	201
23-07-2017,08:42:05	62.94712	-82.01487	64	0	4	5.3	170
23-07-2017,08:45:05	62.94721	-82.01528	72	0	4	5.1	140
23-07-2017,08:48:05	62.94716	-82.01569	38	0	3	5.0	165
23-07-2017,08:51:07	62.94699	-82.01485	82	40.7	3	12.3	130
23-07-2017,08:54:10	62.94719	-82.01554	40	3.7	3	5.2	154
23-07-2017,08:57:11	62.94720	-82.01550	52	3.7	3	4.4	153
23-07-2017,09:00:05	62.94719	-82.01564	46	0	3	5.1	161
23-07-2017,09:03:06	62.94721	-82.01562	46	0	3	5.1	160
23-07-2017,09:06:07	62.94715	-82.01582	30	7.4	3	5.1	137
23-07-2017,09:09:05	62.94709	-82.01554	26	0	3	5.2	142
23-07-2017,09:12:39	62.94716	-82.01546	44	0	3	5.4	130
23-07-2017,09:15:07	62.94724	-82.01484	54	0	3	6.1	114
23-07-2017,09:18:07	62.94716	-82.01540	56	0	3	6.4	113
23-07-2017,09:21:12	62.94725	-82.01505	64	0	3	7.3	116
23-07-2017,09:24:07	62.94715	-82.01536	46	0	3	8.4	135
23-07-2017,09:27:06	62.94722	-82.01899	56	0	3	10.2	133
23-07-2017,09:30:08	62.94711	-82.01469	36	0	3	13.0	137
23-07-2017,09:33:08	62.94719	-82.01495	56	3.7	3	17.2	143
23-07-2017,09:36:08	62.94739	-82.01733	74	0	3	26.2	139
23-07-2017,10:37:20	62.94719	-82.01551	44	0	3	3.1	122
23-07-2017,10:39:29	62.94718	-82.01558	40	0	3	3.1	118
23-07-2017,10:42:06	62.94725	-82.01501	76	0	3	3.1	123
23-07-2017,10:45:08	62.94713	-82.01621	10	0	3	3.1	117
23-07-2017,10:48:05	62.94710	-82.01640	0	0	3	3.2	151
23-07-2017,10:51:05	62.94721	-82.01547	30	0	3	3.2	154
23-07-2017,10:54:05	62.94716	-82.01586	40	0	3	3.2	155
23-07-2017,10:57:07	62.94724	-82.01576	34	0	3	3.3	153
23-07-2017,11:00:08	62.94720	-82.01625	18	0	3	3.3	138
23-07-2017,11:03:40	62.94718	-82.01560	38	0	3	3.3	135
23-07-2017,11:06:37	62.94718	-82.01555	42	0	3	3.3	147
23-07-2017,11:09:14	62.94722	-82.01549	42	0	3	3.3	139
23-07-2017,11:12:35	62.94718	-82.01557	38	0	4	3.0	141
23-07-2017,11:15:33	62.94716	-82.01552	38	0	4	3.0	138
23-07-2017,11:18:06	62.94718	-82.01527	54	0	3	5.1	117
23-07-2017,11:21:07	62.94725	-82.01587	52	3.7	3	5.3	114
23-07-2017,11:24:06	62.94750	-82.01480	80	0	3	6.1	116
23-07-2017,11:27:04	62.94733	-82.01508	64	0	3	7.0	142
23-07-2017,11:30:05	62.94756	-82.01526	92	0	3	8.1	123
23-07-2017,11:49:34	62.94719	-82.01555	44	0	3	8.4	169
23-07-2017,11:51:07	62.94720	-82.01519	52	0	3	8.3	146
23-07-2017,11:54:06	62.94717	-82.01607	16	3.7	3	8.2	145
23-07-2017,11:57:10	62.94702	-82.01576	20	3.7	3	8.0	142
23-07-2017,12:00:12	62.94713	-82.01541	38	3.7	3	7.3	146
23-07-2017,12:03:06	62.94741	-82.01498	96	3.7	3	7.2	146
23-07-2017,12:06:05	62.94725	-82.01539	68	0	3	7.0	173
23-07-2017,12:09:07	62.94718	-82.01583	26	0	3	6.4	168
23-07-2017,12:12:05	62.94735	-82.01478	98	0	3	6.3	157
23-07-2017,12:15:06	62.94728	-82.01551	66	0	3	6.2	148
23-07-2017,12:18:06	62.94709	-82.01591	26	0	3	6.1	170
23-07-2017,12:21:06	62.94712	-82.01463	60	0	3	6.1	154
23-07-2017,12:24:05	62.94721	-82.01512	44	0	3	6.1	155
23-07-2017,12:27:04	62.94741	-82.01600	36	0	3	6.2	154
23-07-2017,12:30:04	62.94721	-82.01529	68	0	3	6.2	151
23-07-2017,12:33:04	62.94733	-82.01602	44	11.1	3	6.3	158
23-07-2017,12:36:04	62.94713	-82.01508	64	0	3	6.4	161
23-07-2017,12:39:04	62.94716	-82.01549	44	0	3	7.0	163
23-07-2017,12:42:04	62.94683	-82.01664	-18	0	3	7.1	162
23-07-2017,12:45:05	62.94689	-82.01739	-30	0	3	7.2	155
23-07-2017,12:48:06	62.94724	-82.01568	22	0	3	7.3	157
23-07-2017,12:51:06	62.94701	-82.01647	16	0	3	7.4	155
23-07-2017,12:54:05	62.94714	-82.01581	30	0	3	8.0	154
23-07-2017,12:57:05	62.94728	-82.01517	40	0	3	8.1	155
23-07-2017,13:00:05	62.94728	-82.01551	36	0	3	8.2	154
23-07-2017,13:03:42	62.94715	-82.01572	34	0	2	4.3	161
23-07-2017,13:26:50	62.94719	-82.01557	44	0	3	3.0	165
23-07-2017,13:27:05	62.94716	-82.01561	34	0	3	3.1	169
23-07-2017,13:30:32	62.94721	-82.01554	44	0	3	3.1	169
23-07-2017,13:33:30	62.94722	-82.01551	48	0	3	3.1	174
23-07-2017,13:36:33	62.94720	-82.01551	44	0	4	3.1	153
23-07-2017,13:39:06	62.94719	-82.01548	44	0	4	3.2	158
23-07-2017,13:42:06	62.94716	-82.01662	12	0	3	4.0	170
23-07-2017,13:45:05	62.94719	-82.01586	34	0	3	4.0	172
23-07-2017,13:48:05	62.94735	-82.01539	72	0	3	4.1	174
23-07-2017,13:51:30	62.94722	-82.01539	50	0	4	3.2	187
23-07-2017,13:54:06	62.94726	-82.01597	40	0	3	4.2	175
23-07-2017,13:57:05	62.94730	-82.01503	56	0	3	4.2	199
23-07-2017,14:00:06	62.94723	-82.01590	38	0	3	4.3	220
23-07-2017,14:03:30	62.94721	-82.01560	42	0	4	3.2	183
23-07-2017,14:06:32	62.94725	-82.01566	44	0	4	3.2	213
23-07-2017,14:10:01	62.94717	-82.01549	38	0	2	5.1	216
23-07-2017,14:12:06	62.94715	-82.01547	44	0	3	5.3	197
23-07-2017,14:15:17	62.94712	-82.01612	22	0	3	6.0	166
23-07-2017,14:18:07	62.94708	-82.01586	24	0	3	6.2	147
23-07-2017,14:21:07	62.94737	-82.01521	68	0	3	6.4	120
23-07-2017,14:24:07	62.94757	-82.01538	90	0	3	7.2	154
23-07-2017,14:27:06	62.94714	-82.01564	48	0	3	8.2	158
23-07-2017,14:30:06	62.94719	-82.01532	56	0	3	9.3	160
23-07-2017,14:34:06	62.94720	-82.01564	42	0	3	12.2	170
23-07-2017,14:37:25	62.94725	-82.01536	54	0	3	16.2	175
23-07-2017,14:39:07	62.94782	-82.01460	130	0	3	19.3	177
23-07-2017,14:56:34	62.94733	-82.01530	58	0	3	19.2	198
23-07-2017,14:57:07	62.94794	-82.01382	130	7.4	3	18.2	179
23-07-2017,15:00:08	62.94727	-82.01576	48	18.5	3	14.3	186
23-07-2017,15:06:01	62.94710	-82.01599	30	0	4	2.3	201
23-07-2017,15:09:07	62.94714	-82.01545	50	0	3	4.3	147
23-07-2017,15:12:05	62.94711	-82.01540	20	0	3	4.2	144
23-07-2017,15:15:05	62.94702	-82.01611	22	0	3	4.2	151
23-07-2017,15:18:05	62.94707	-82.01647	8	0	3	4.1	117
23-07-2017,15:21:05	62.94708	-82.01646	4	0	3	4.1	140
23-07-2017,15:24:04	62.94696	-82.01647	-20	0	3	4.1	117
23-07-2017,15:27:06	62.94756	-82.01439	128	0	3	4.1	167
23-07-2017,15:30:31	62.94779	-82.01574	208	0	2	4.0	149
23-07-2017,15:33:19	62.94718	-82.01562	32	0	3	12.4	169
23-07-2017,15:36:34	62.94727	-82.01566	62	0	3	8.3	154
23-07-2017,15:39:21	62.94730	-82.01570	72	0	3	7.0	154
23-07-2017,15:42:09	62.94709	-82.01580	12	11.1	3	6.1	134
23-07-2017,15:50:04	62.94721	-82.01553	52	0	4	2.4	148
23-07-2017,15:51:06	62.94732	-82.01521	62	3.7	3	4.0	117
23-07-2017,15:54:30	62.94721	-82.01575	42	0	4	3.0	120
23-07-2017,15:57:06	62.94686	-82.01626	-28	0	3	4.2	117
23-07-2017,16:00:27	62.94712	-82.01572	26	0	4	3.0	143
23-07-2017,16:03:07	62.94697	-82.01633	-8	0	3	4.4	114
23-07-2017,16:06:10	62.94726	-82.01543	64	0	3	5.0	162
23-07-2017,16:09:07	62.94701	-82.01564	0	0	3	5.2	170
23-07-2017,16:12:06	62.94718	-82.01591	32	3.7	3	5.3	177
23-07-2017,16:15:05	62.94713	-82.01588	26	0	3	5.4	172
23-07-2017,16:18:11	62.94725	-82.01533	64	3.7	3	6.0	160
23-07-2017,16:21:07	62.94730	-82.01522	64	0	3	6.2	167
23-07-2017,16:24:05	62.94690	-82.01633	-2	0	3	6.3	173
23-07-2017,16:27:07	62.94712	-82.01544	30	0	3	6.4	163
23-07-2017,16:30:23	62.94737	-82.01543	54	0	3	7.0	171
23-07-2017,16:33:05	62.94663	-82.01653	-2	0	3	7.1	166
23-07-2017,16:36:13	62.94724	-82.01578	40	3.7	3	7.2	182
23-07-2017,16:39:11	62.94709	-82.01535	44	0	3	7.3	183
23-07-2017,16:42:20	62.94686	-82.01645	16	0	3	7.4	212
23-07-2017,16:45:31	62.94723	-82.01557	50	0	3	6.4	216
23-07-2017,16:49:31	62.94735	-82.01524	62	0	2	6.4	180
23-07-2017,16:51:07	62.94665	-82.01750	26	0	3	8.3	155
