Logger ID;Year;Month;Day;Hour;Minute;Second;Latitude;Longitude;Speed;Searching time;Voltage;Temperature;Altitude;Div up;Div down;No GPS - timeout;No GPS - diving;In range;Diving duration;Raw latitude;Raw Longitude;Decision voltage
CGM12;2016;7;30;23;9;0;72.966700;-76.052183;1.0;9;4.09;;;;;;;;;7258002N;07603131W;
CGM12;2016;7;30;23;14;0;72.964883;-76.045233;26.;10;4.1;;;;;;;;;7257893N;07602714W;
CGM12;2016;7;30;23;19;0;72.961833;-76.084800;1.2;8;4.09;;;;;;;;;7257710N;07605088W;
CGM12;2016;7;30;23;24;0;72.962333;-76.085450;0.7;10;4.09;;;;;;;;;7257740N;07605127W;
CGM12;2016;7;30;23;29;0;72.962850;-76.086300;0.4;15;4.09;;;;;;;;;7257771N;07605178W;
CGM12;2016;7;30;23;34;0;72.963350;-76.087917;0.4;10;4.09;;;;;;;;;7257801N;07605275W;
CGM12;2016;7;30;23;39;0;72.963617;-76.089867;1.4;10;4.09;;;;;;;;;7257817N;07605392W;
CGM12;2016;7;30;23;45;0;72.963800;-76.091500;1.8;15;4.09;;;;;;;;;7257828N;07605490W;
CGM12;2016;7;30;23;50;0;72.964517;-76.093650;1.2;10;4.09;;;;;;;;;7257871N;07605619W;
CGM12;2016;7;30;23;55;0;72.964750;-76.093367;9.9;9;4.09;;;;;;;;;7257885N;07605602W;
CGM12;2016;7;31;0;0;0;72.964533;-76.120083;36.;12;4.09;;;;;;;;;7257872N;07607205W;
CGM12;2016;7;31;0;5;0;72.967967;-76.139350;1.0;6;4.09;;;;;;;;;7258078N;07608361W;
CGM12;2016;7;31;0;10;0;72.968900;-76.139800;1.2;11;4.09;;;;;;;;;7258134N;07608388W;
CGM12;2016;7;31;0;15;0;72.970100;-76.140250;1.2;8;4.09;;;;;;;;;7258206N;07608415W;
CGM12;2016;7;31;0;20;0;72.971117;-76.140817;1.2;11;4.09;;;;;;;;;7258267N;07608449W;
CGM12;2016;7;31;0;25;0;72.970883;-76.134283;24.;10;4.09;;;;;;;;;7258253N;07608057W;
CGM12;2016;7;31;0;31;0;72.946750;-76.104517;28.;11;4.09;;;;;;;;;7256805N;07606271W;
CGM12;2016;7;31;0;36;0;72.954300;-76.075517;27.;10;4.09;;;;;;;;;7257258N;07604531W;
CGM12;2016;7;31;0;41;0;72.951917;-76.060567;0.0;28;4.09;;;;;;;;;7257115N;07603634W;
CGM12;2016;7;31;0;46;0;72.952500;-76.061750;1.3;3;4.09;;;;;;;;;7257150N;07603705W;
CGM12;2016;7;31;0;51;0;72.952983;-76.061650;1.7;3;4.09;;;;;;;;;7257179N;07603699W;
CGM12;2016;7;31;0;56;0;72.953850;-76.062217;0.8;3;4.09;;;;;;;;;7257231N;07603733W;
CGM12;2016;7;31;1;1;0;72.954600;-76.062500;1.2;7;4.09;;;;;;;;;7257276N;07603750W;
CGM12;2016;7;31;1;6;0;72.955183;-76.063950;0.5;3;4.09;;;;;;;;;7257311N;07603837W;
CGM12;2016;7;31;1;11;0;72.955767;-76.065333;0.2;10;4.09;;;;;;;;;7257346N;07603920W;
CGM12;2016;7;31;1;16;0;72.956483;-76.067400;1.6;3;4.09;;;;;;;;;7257389N;07604044W;
CGM12;2016;7;31;1;21;0;72.956950;-76.069350;1.4;3;4.09;;;;;;;;;7257417N;07604161W;
CGM12;2016;7;31;1;26;0;72.957450;-76.070817;0.8;3;4.09;;;;;;;;;7257447N;07604249W;
CGM12;2016;7;31;1;31;0;72.951850;-76.028333;29.;11;4.09;;;;;;;;;7257111N;07601700W;
CGM12;2016;7;31;1;36;0;72.939500;-76.064000;39.;3;4.09;;;;;;;;;7256370N;07603840W;
CGM12;2016;7;31;1;41;0;72.956033;-76.103900;39.;3;4.09;;;;;;;;;7257362N;07606234W;
CGM12;2016;7;31;1;46;0;72.957250;-76.058517;32.;10;4.09;;;;;;;;;7257435N;07603511W;
CGM12;2016;7;31;1;52;0;72.947217;-76.069967;32.;6;4.09;;;;;;;;;7256833N;07604198W;
CGM12;2016;7;31;1;57;0;72.957483;-76.107333;27.;3;4.09;;;;;;;;;7257449N;07606440W;
CGM12;2016;7;31;2;2;0;72.945650;-76.081300;2.6;3;4.09;;;;;;;;;7256739N;07604878W;
CGM12;2016;7;31;2;7;0;72.946233;-76.079200;0.6;6;4.09;;;;;;;;;7256774N;07604752W;
CGM12;2016;7;31;2;12;0;72.946900;-76.077717;3.2;3;4.09;;;;;;;;;7256814N;07604663W;
CGM12;2016;7;31;2;17;0;72.947767;-76.075383;3.4;13;4.09;;;;;;;;;7256866N;07604523W;
CGM12;2016;7;31;2;22;0;72.948367;-76.073667;0.7;4;4.09;;;;;;;;;7256902N;07604420W;
CGM12;2016;7;31;2;27;0;72.949383;-76.073583;1.1;13;4.09;;;;;;;;;7256963N;07604415W;
CGM12;2016;7;31;2;32;0;72.950117;-76.073700;0.9;4;4.09;;;;;;;;;7257007N;07604422W;
CGM12;2016;7;31;2;37;0;72.951350;-76.034300;30.;4;4.09;;;;;;;;;7257081N;07602058W;
CGM12;2016;7;31;2;42;0;72.950667;-76.016200;1.0;4;4.09;;;;;;;;;7257040N;07600972W;
CGM12;2016;7;31;2;47;0;72.951167;-76.015667;1.2;6;4.09;;;;;;;;;7257070N;07600940W;
CGM12;2016;7;31;2;52;0;72.944800;-75.989667;23.;7;4.09;;;;;;;;;7256688N;07559380W;
CGM12;2016;7;31;2;58;0;72.950650;-76.072083;40.;22;4.08;;;;;;;;;7257039N;07604325W;
CGM12;2016;7;31;3;4;0;72.942533;-76.071317;33.;14;4.09;;;;;;;;;7256552N;07604279W;
CGM12;2016;7;31;3;9;18;;;;;;;;;;;;1;;;;4.09
CGM12;2016;7;31;3;9;19;;;;;;;;;;;;1;;;;4.09
CGM12;2016;7;31;3;14;15;;;;;;;;;;;;1;;;;4.11
CGM12;2016;7;31;3;19;11;;;;;;;;;;;;1;;;;4.11
CGM12;2016;7;31;3;24;7;;;;;;;;;;;;1;;;;4.11
CGM12;2016;7;31;3;29;3;;;;;;;;;;;;1;;;;4.11
CGM12;2016;7;31;3;33;59;;;;;;;;;;;;1;;;;4.11
CGM12;2016;7;31;3;38;55;;;;;;;;;;;;1;;;;4.1
CGM12;2016;7;31;3;43;51;;;;;;;;;;;;1;;;;4.11
CGM12;2016;7;31;3;48;47;;;;;;;;;;;;1;;;;4.11
CGM12;2016;7;31;3;53;43;;;;;;;;;;;;1;;;;4.11
CGM12;2016;7;31;3;58;39;;;;;;;;;;;;1;;;;4.11
CGM12;2016;7;31;4;3;35;;;;;;;;;;;;1;;;;4.11
CGM12;2016;7;31;4;8;31;;;;;;;;;;;;1;;;;4.11
CGM12;2016;7;31;4;13;27;;;;;;;;;;;;1;;;;4.11
CGM12;2016;7;31;4;18;23;;;;;;;;;;;;1;;;;4.11
CGM12;2016;7;31;4;23;19;;;;;;;;;;;;1;;;;4.11
CGM12;2016;7;31;4;28;15;;;;;;;;;;;;1;;;;4.11
CGM12;2016;7;31;4;33;11;;;;;;;;;;;;1;;;;4.11
CGM12;2016;7;31;4;38;7;;;;;;;;;;;;1;;;;4.11
CGM12;2016;7;31;4;43;3;;;;;;;;;;;;1;;;;4.11
CGM12;2016;7;31;4;47;59;;;;;;;;;;;;1;;;;4.11
CGM12;2016;7;31;4;52;55;;;;;;;;;;;;1;;;;4.11
CGM12;2016;7;31;4;57;51;;;;;;;;;;;;1;;;;4.11
CGM12;2016;7;31;5;2;47;;;;;;;;;;;;1;;;;4.11
CGM12;2016;7;31;5;7;43;;;;;;;;;;;;1;;;;4.11
CGM12;2016;7;31;5;12;39;;;;;;;;;;;;1;;;;4.11
CGM12;2016;7;31;5;17;35;;;;;;;;;;;;1;;;;4.11
CGM12;2016;7;31;5;22;31;;;;;;;;;;;;1;;;;4.11
CGM12;2016;7;31;5;27;27;;;;;;;;;;;;1;;;;4.11
CGM12;2016;7;31;5;37;0;72.968083;-76.039667;38.;9;4.09;;;;;;;;;7258085N;07602380W;
CGM12;2016;7;31;5;42;0;73.005833;-75.930650;30.;8;4.09;;;;;;;;;7300350N;07555839W;
CGM12;2016;7;31;5;48;0;73.012100;-75.915367;0.9;13;4.07;;;;;;;;;7300726N;07554922W;
CGM12;2016;7;31;5;53;0;73.012850;-75.916467;0.6;8;4.08;;;;;;;;;7300771N;07554988W;
CGM12;2016;7;31;5;58;0;73.013350;-75.916400;1.3;9;4.08;;;;;;;;;7300801N;07554984W;
CGM12;2016;7;31;6;3;0;73.038567;-75.829450;37.;5;4.08;;;;;;;;;7302314N;07549767W;
CGM12;2016;7;31;6;13;0;73.066983;-75.766883;1.5;11;4.07;;;;;;;;;7304019N;07546013W;
CGM12;2016;7;31;6;19;0;73.067733;-75.769433;1.7;43;4.07;;;;;;;;;7304064N;07546166W;
CGM12;2016;7;31;6;24;0;73.067083;-75.769750;0.3;15;4.07;;;;;;;;;7304025N;07546185W;
CGM12;2016;7;31;6;29;0;73.067317;-75.770117;1.7;11;4.07;;;;;;;;;7304039N;07546207W;
CGM12;2016;7;31;6;34;0;73.068200;-75.771717;1.4;6;4.08;;;;;;;;;7304092N;07546303W;
CGM12;2016;7;31;6;39;0;73.069183;-75.773283;0.6;6;4.08;;;;;;;;;7304151N;07546397W;
CGM12;2016;7;31;6;44;0;73.069717;-75.774983;1.2;8;4.09;;;;;;;;;7304183N;07546499W;
CGM12;2016;7;31;6;49;0;73.070817;-75.775733;1.2;5;4.09;;;;;;;;;7304249N;07546544W;
CGM12;2016;7;31;6;54;0;73.071683;-75.776783;0.8;6;4.09;;;;;;;;;7304301N;07546607W;
CGM12;2016;7;31;6;59;0;73.072700;-75.777000;1.2;6;4.09;;;;;;;;;7304362N;07546620W;
CGM12;2016;7;31;7;4;0;73.073950;-75.776367;2.1;6;4.09;;;;;;;;;7304437N;07546582W;
CGM12;2016;7;31;7;9;0;73.074783;-75.776650;0.9;8;4.07;;;;;;;;;7304487N;07546599W;
CGM12;2016;7;31;7;14;0;73.075700;-75.777283;1.4;6;4.08;;;;;;;;;7304542N;07546637W;
CGM12;2016;7;31;7;19;0;73.076800;-75.777467;1.2;7;4.09;;;;;;;;;7304608N;07546648W;
CGM12;2016;7;31;7;24;0;73.077833;-75.777783;1.0;6;4.08;;;;;;;;;7304670N;07546667W;
CGM12;2016;7;31;7;30;0;73.078867;-75.777767;0.3;6;4.09;;;;;;;;;7304732N;07546666W;
CGM12;2016;7;31;7;35;0;73.080067;-75.776867;1.0;6;4.09;;;;;;;;;7304804N;07546612W;
CGM12;2016;7;31;7;40;0;73.081333;-75.774633;0.3;6;4.07;;;;;;;;;7304880N;07546478W;
CGM12;2016;7;31;7;45;0;73.082400;-75.772083;2.7;45;4.05;;;;;;;;;7304944N;07546325W;
CGM12;2016;7;31;7;51;0;73.083217;-75.769550;0.6;32;4.05;;;;;;;;;7304993N;07546173W;
CGM12;2016;7;31;7;56;0;73.083767;-75.773017;1.7;7;4.06;;;;;;;;;7305026N;07546381W;
CGM12;2016;7;31;8;6;0;73.086217;-75.774050;1.1;9;4.07;;;;;;;;;7305173N;07546443W;
CGM12;2016;7;31;8;11;0;73.086967;-75.773700;1.1;6;4.07;;;;;;;;;7305218N;07546422W;
CGM12;2016;7;31;8;16;0;73.087850;-75.773583;1.5;6;4.07;;;;;;;;;7305271N;07546415W;
CGM12;2016;7;31;8;21;0;73.088783;-75.773517;0.7;15;4.07;;;;;;;;;7305327N;07546411W;
CGM12;2016;7;31;8;26;0;73.090200;-75.773717;1.8;6;4.07;;;;;;;;;7305412N;07546423W;
CGM12;2016;7;31;8;32;0;73.090350;-75.772517;0.6;15;4.07;;;;;;;;;7305421N;07546351W;
CGM12;2016;7;31;8;37;0;73.090933;-75.772350;0.6;15;4.08;;;;;;;;;7305456N;07546341W;
CGM12;2016;7;31;8;42;0;73.091883;-75.772250;0.9;6;4.08;;;;;;;;;7305513N;07546335W;
CGM12;2016;7;31;8;47;0;73.093067;-75.770133;1.3;8;4.07;;;;;;;;;7305584N;07546208W;
CGM12;2016;7;31;8;52;0;73.094067;-75.769567;1.4;11;4.07;;;;;;;;;7305644N;07546174W;
CGM12;2016;7;31;8;57;0;73.094867;-75.768000;1.0;8;4.07;;;;;;;;;7305692N;07546080W;
CGM12;2016;7;31;9;2;0;73.095733;-75.768517;0.6;7;4.07;;;;;;;;;7305744N;07546111W;
CGM12;2016;7;31;9;7;0;73.096950;-75.766200;1.1;8;4.07;;;;;;;;;7305817N;07545972W;
CGM12;2016;7;31;9;12;0;73.097850;-75.764683;1.2;7;4.07;;;;;;;;;7305871N;07545881W;
CGM12;2016;7;31;9;22;0;73.100583;-75.766233;0.6;7;4.05;;;;;;;;;7306035N;07545974W;
CGM12;2016;7;31;9;38;0;73.102867;-75.765900;1.0;6;4.05;;;;;;;;;7306172N;07545954W;
CGM12;2016;7;31;9;43;0;73.102983;-75.764850;0.7;18;4.06;;;;;;;;;7306179N;07545891W;
CGM12;2016;7;31;9;48;0;73.103750;-75.764650;0.9;8;4.07;;;;;;;;;7306225N;07545879W;
CGM12;2016;7;31;9;53;0;73.105150;-75.763517;0.6;12;4.07;;;;;;;;;7306309N;07545811W;
CGM12;2016;7;31;9;58;0;73.104767;-75.757600;0.6;12;4.07;;;;;;;;;7306286N;07545456W;
CGM12;2016;7;31;10;3;0;73.106567;-75.748767;0.2;7;4.07;;;;;;;;;7306394N;07544926W;
CGM12;2016;7;31;10;8;0;73.106017;-75.764233;0.4;10;4.07;;;;;;;;;7306361N;07545854W;
CGM12;2016;7;31;10;14;0;73.106217;-75.759517;0.2;26;4.07;;;;;;;;;7306373N;07545571W;
CGM12;2016;7;31;10;19;0;73.106567;-75.759900;0.7;13;4.07;;;;;;;;;7306394N;07545594W;
CGM12;2016;7;31;10;24;0;73.107217;-75.759167;0.2;9;4.07;;;;;;;;;7306433N;07545550W;
CGM12;2016;7;31;10;29;0;73.107667;-75.759117;0.8;8;4.07;;;;;;;;;7306460N;07545547W;
CGM12;2016;7;31;10;34;0;73.108283;-75.763550;0.3;14;4.07;;;;;;;;;7306497N;07545813W;
CGM12;2016;7;31;10;51;0;73.109550;-75.768283;1.3;56;4.03;;;;;;;;;7306573N;07546097W;
CGM12;2016;7;31;11;1;0;73.115900;-75.770300;0.7;6;4.05;;;;;;;;;7306954N;07546218W;
CGM12;2016;7;31;11;6;0;73.114067;-75.773233;0.9;7;4.05;;;;;;;;;7306844N;07546394W;
CGM12;2016;7;31;11;11;0;73.117617;-75.770467;1.3;6;4.06;;;;;;;;;7307057N;07546228W;
CGM12;2016;7;31;11;16;0;73.115233;-75.762250;1.1;10;4.07;;;;;;;;;7306914N;07545735W;
CGM12;2016;7;31;11;21;0;73.118383;-75.774300;0.8;10;4.06;;;;;;;;;7307103N;07546458W;
CGM12;2016;7;31;11;26;0;73.118900;-75.776383;1.1;8;4.07;;;;;;;;;7307134N;07546583W;
CGM12;2016;7;31;11;31;0;73.119267;-75.778033;2.3;6;4.07;;;;;;;;;7307156N;07546682W;
CGM12;2016;7;31;11;36;0;73.119600;-75.779950;1.1;7;4.07;;;;;;;;;7307176N;07546797W;
CGM12;2016;7;31;11;41;0;73.120833;-75.778867;3.6;6;4.06;;;;;;;;;7307250N;07546732W;
CGM12;2016;7;31;11;46;0;73.119817;-75.779433;0.5;5;4.06;;;;;;;;;7307189N;07546766W;
CGM12;2016;7;31;11;51;0;73.121167;-75.784483;1.7;5;4.06;;;;;;;;;7307270N;07547069W;
CGM12;2016;7;31;12;1;0;73.121667;-75.783283;0.4;6;4.05;;;;;;;;;7307300N;07546997W;
CGM12;2016;7;31;12;6;0;73.125800;-75.787417;0.5;6;4.06;;;;;;;;;7307548N;07547245W;
CGM12;2016;7;31;12;11;0;73.126267;-75.788750;0.2;6;4.06;;;;;;;;;7307576N;07547325W;
CGM12;2016;7;31;12;17;0;73.125667;-75.790017;0.9;5;4.06;;;;;;;;;7307540N;07547401W;
CGM12;2016;7;31;12;22;0;73.122350;-75.788150;0.5;11;4.06;;;;;;;;;7307341N;07547289W;
CGM12;2016;7;31;12;27;0;73.127567;-75.795367;2.9;25;4.05;;;;;;;;;7307654N;07547722W;
CGM12;2016;7;31;12;37;0;73.125867;-75.804367;1.7;7;4.05;;;;;;;;;7307552N;07548262W;
CGM12;2016;7;31;12;42;0;73.126817;-75.809083;0.4;8;4.05;;;;;;;;;7307609N;07548545W;
CGM12;2016;7;31;12;47;0;73.121567;-75.801583;0.3;15;4.05;;;;;;;;;7307294N;07548095W;
CGM12;2016;7;31;12;52;0;73.121917;-75.802833;1.7;6;4.06;;;;;;;;;7307315N;07548170W;
CGM12;2016;7;31;12;58;0;73.126367;-75.812250;0.6;7;4.06;;;;;;;;;7307582N;07548735W;
CGM12;2016;7;31;13;3;0;73.122450;-75.806133;0.2;10;4.06;;;;;;;;;7307347N;07548368W;
CGM12;2016;7;31;13;8;0;73.122350;-75.807383;0.3;11;4.06;;;;;;;;;7307341N;07548443W;
CGM12;2016;7;31;13;13;0;73.122933;-75.810333;0.4;8;4.06;;;;;;;;;7307376N;07548620W;
CGM12;2016;7;31;13;18;0;73.123150;-75.812483;0.3;9;4.06;;;;;;;;;7307389N;07548749W;
CGM12;2016;7;31;13;23;0;73.123083;-75.814017;1.4;6;4.06;;;;;;;;;7307385N;07548841W;
CGM12;2016;7;31;13;28;0;73.123050;-75.817033;1.2;8;4.05;;;;;;;;;7307383N;07549022W;
CGM12;2016;7;31;13;33;0;73.123167;-75.818933;0.6;6;4.05;;;;;;;;;7307390N;07549136W;
CGM12;2016;7;31;13;38;0;73.123583;-75.820850;0.0;7;4.05;;;;;;;;;7307415N;07549251W;
CGM12;2016;7;31;13;43;0;73.123650;-75.820833;0.0;8;4.05;;;;;;;;;7307419N;07549250W;
CGM12;2016;7;31;13;48;0;73.123833;-75.821533;0.4;12;4.05;;;;;;;;;7307430N;07549292W;
CGM12;2016;7;31;13;53;0;73.124083;-75.822483;0.6;8;4.06;;;;;;;;;7307445N;07549349W;
CGM12;2016;7;31;13;59;0;73.124217;-75.824367;0.4;8;4.06;;;;;;;;;7307453N;07549462W;
CGM12;2016;7;31;14;4;0;73.124267;-75.826100;0.8;8;4.06;;;;;;;;;7307456N;07549566W;
CGM12;2016;7;31;14;9;0;73.124550;-75.827417;1.2;8;4.06;;;;;;;;;7307473N;07549645W;
CGM12;2016;7;31;14;14;0;73.124650;-75.828833;0.6;8;4.06;;;;;;;;;7307479N;07549730W;
CGM12;2016;7;31;14;19;0;73.124717;-75.830817;1.0;8;4.06;;;;;;;;;7307483N;07549849W;
CGM12;2016;7;31;14;24;0;73.124850;-75.832767;0.4;10;4.06;;;;;;;;;7307491N;07549966W;
CGM12;2016;7;31;14;30;0;73.124617;-75.834817;0.3;69;4.04;;;;;;;;;7307477N;07550089W;
CGM12;2016;7;31;14;35;0;73.123950;-75.835900;1.5;7;4.04;;;;;;;;;7307437N;07550154W;
CGM12;2016;7;31;14;40;0;73.124083;-75.836517;0.5;6;4.05;;;;;;;;;7307445N;07550191W;
CGM12;2016;7;31;14;45;0;73.124150;-75.837050;0.2;7;4.05;;;;;;;;;7307449N;07550223W;
CGM12;2016;7;31;14;50;0;73.124300;-75.837533;0.5;7;4.05;;;;;;;;;7307458N;07550252W;
CGM12;2016;7;31;14;55;0;73.124433;-75.838367;0.6;8;4.05;;;;;;;;;7307466N;07550302W;
CGM12;2016;7;31;15;0;0;73.124600;-75.839317;0.4;8;4.05;;;;;;;;;7307476N;07550359W;
CGM12;2016;7;31;15;5;0;73.124750;-75.840500;0.8;7;4.05;;;;;;;;;7307485N;07550430W;
CGM12;2016;7;31;15;11;0;73.124883;-75.841467;0.3;7;4.05;;;;;;;;;7307493N;07550488W;
CGM12;2016;7;31;15;16;0;73.125017;-75.842233;0.6;6;4.05;;;;;;;;;7307501N;07550534W;
CGM12;2016;7;31;15;21;0;73.124867;-75.843800;1.2;7;4.05;;;;;;;;;7307492N;07550628W;
CGM12;2016;7;31;15;26;0;73.124700;-75.845000;0.6;6;4.05;;;;;;;;;7307482N;07550700W;
CGM12;2016;7;31;15;31;0;73.124367;-75.847250;0.2;18;4.05;;;;;;;;;7307462N;07550835W;
CGM12;2016;7;31;15;36;0;73.124450;-75.849117;0.5;5;4.05;;;;;;;;;7307467N;07550947W;
CGM12;2016;7;31;15;41;0;73.123700;-75.852900;1.3;8;4.05;;;;;;;;;7307422N;07551174W;
CGM12;2016;7;31;15;46;0;73.123650;-75.854867;2.5;12;4.05;;;;;;;;;7307419N;07551292W;
CGM12;2016;7;31;15;51;0;73.124500;-75.855983;0.4;5;4.05;;;;;;;;;7307470N;07551359W;
CGM12;2016;7;31;15;56;0;73.124183;-75.858333;0.7;10;4.05;;;;;;;;;7307451N;07551500W;
CGM12;2016;7;31;16;1;0;73.123350;-75.861650;0.3;11;4.05;;;;;;;;;7307401N;07551699W;
CGM12;2016;7;31;16;7;0;73.123883;-75.863717;0.9;14;4.05;;;;;;;;;7307433N;07551823W;
