Logger ID;Year;Month;Day;Hour;Minute;Second;Latitude;Longitude;Speed;Searching time;Voltage;Temperature;Altitude;Div up;Div down;No GPS - timeout;No GPS - diving;In range;Diving duration;Raw latitude;Raw Longitude;Decision voltage
CGM12;2016;8;4;8;15;42;;;;;;;;;;;;1;;;;3.95
CGM12;2016;8;4;8;35;33;;;;;;;;;;;;1;;;;3.95
CGM12;2016;8;4;8;45;28;;;;;;;;;;;;1;;;;3.95
CGM12;2016;8;4;8;50;24;;;;;;;;;;;;1;;;;3.95
CGM12;2016;8;4;8;55;20;;;;;;;;;;;;1;;;;3.95
CGM12;2016;8;4;9;0;16;;;;;;;;;;;;1;;;;3.95
CGM12;2016;8;4;9;5;14;;;;;;;;;;;;1;;;;3.95
CGM12;2016;8;4;9;15;9;;;;;;;;;;;;1;;;;3.95
CGM12;2016;8;4;9;20;6;;;;;;;;;;;;1;;;;3.95
CGM12;2016;8;4;9;30;0;;;;;;;;;;;;1;;;;3.95
CGM12;2016;8;4;9;34;56;;;;;;;;;;;;1;;;;3.95
CGM12;2016;8;4;9;39;52;;;;;;;;;;;;1;;;;3.95
CGM12;2016;8;4;9;49;47;;;;;;;;;;;;1;;;;3.95
CGM12;2016;8;4;10;4;40;;;;;;;;;;;;1;;;;3.95
CGM12;2016;8;4;10;9;37;;;;;;;;;;;;1;;;;3.95
CGM12;2016;8;4;10;14;33;;;;;;;;;;;;1;;;;3.95
CGM12;2016;8;4;10;19;29;;;;;;;;;;;;1;;;;3.95
CGM12;2016;8;4;10;29;23;;;;;;;;;;;;1;;;;3.95
CGM12;2016;8;4;10;34;19;;;;;;;;;;;;1;;;;3.95
CGM12;2016;8;4;10;39;15;;;;;;;;;;;;1;;;;3.95
CGM12;2016;8;4;10;49;9;;;;;;;;;;;;1;;;;3.95
CGM12;2016;8;4;11;23;54;;;;;;;;;;;;1;;;;3.95
CGM12;2016;8;4;12;3;36;;;;;;;;;;;;1;;;;3.95
CGM12;2016;8;4;12;13;30;;;;;;;;;;;;1;;;;3.95
CGM12;2016;8;4;13;57;48;;;;;;;;;;;;1;;;;3.95
CGM12;2016;8;4;14;7;42;;;;;;;;;;;;1;;;;3.95
CGM11;2016;8;3;21;53;0;73.176117;-75.866950;1.1;7;3.98;;;;;;;;;7310567N;07552017W;
CGM11;2016;8;3;21;58;0;73.151533;-75.904233;36.;8;3.98;;;;;;;;;7309092N;07554254W;
CGM11;2016;8;3;22;3;0;73.108300;-75.973367;35.;7;3.98;;;;;;;;;7306498N;07558402W;
CGM11;2016;8;3;22;8;0;73.065500;-76.032583;37.;7;3.98;;;;;;;;;7303930N;07601955W;
CGM11;2016;8;3;22;13;0;73.014433;-76.077167;38.;7;3.98;;;;;;;;;7300866N;07604630W;
CGM11;2016;8;3;22;18;0;72.961583;-76.067350;38.;6;3.98;;;;;;;;;7257695N;07604041W;
CGM11;2016;8;3;22;23;0;72.945100;-76.070583;0.7;10;3.98;;;;;;;;;7256706N;07604235W;
CGM11;2016;8;3;22;28;0;72.944250;-76.067617;0.8;8;3.98;;;;;;;;;7256655N;07604057W;
