Logger ID;Year;Month;Day;Hour;Minute;Second;Latitude;Longitude;Speed;Searching time;Voltage;Temperature;Altitude;Div up;Div down;No GPS - timeout;No GPS - diving;In range;Diving duration;Raw latitude;Raw Longitude;Decision voltage
CGM12;2016;8;4;17;25;0;73.351250;-75.436067;2.1;7;3.93;;;;;;;;;7321075N;07526164W;
CGM12;2016;8;4;17;35;0;73.355100;-75.421767;2.5;6;3.92;;;;;;;;;7321306N;07525306W;
CGM12;2016;8;4;17;46;0;73.359433;-75.410083;1.9;6;3.92;;;;;;;;;7321566N;07524605W;
CGM12;2016;8;4;17;51;0;73.361383;-75.404767;2.5;6;3.93;;;;;;;;;7321683N;07524286W;
CGM12;2016;8;4;17;56;0;73.362983;-75.399533;1.3;6;3.93;;;;;;;;;7321779N;07523972W;
CGM12;2016;8;4;18;1;0;73.364117;-75.392783;1.7;7;3.93;;;;;;;;;7321847N;07523567W;
CGM12;2016;8;4;18;6;0;73.364867;-75.385117;1.0;7;3.94;;;;;;;;;7321892N;07523107W;
CGM12;2016;8;4;18;11;0;73.365617;-75.377683;1.4;6;3.94;;;;;;;;;7321937N;07522661W;
CGM12;2016;8;4;18;16;0;73.366233;-75.370300;1.9;7;3.94;;;;;;;;;7321974N;07522218W;
CGM12;2016;8;4;18;21;0;73.366667;-75.362650;1.6;6;3.93;;;;;;;;;7322000N;07521759W;
CGM12;2016;8;4;18;26;0;73.367317;-75.354850;2.1;6;3.94;;;;;;;;;7322039N;07521291W;
CGM12;2016;8;4;18;31;0;73.368533;-75.346817;2.2;7;3.92;;;;;;;;;7322112N;07520809W;
CGM12;2016;8;4;18;46;0;73.372517;-75.316050;2.0;7;3.92;;;;;;;;;7322351N;07518963W;
CGM12;2016;8;4;18;51;0;73.373683;-75.306250;2.9;7;3.92;;;;;;;;;7322421N;07518375W;
CGM12;2016;8;4;18;56;0;73.374050;-75.296983;1.7;7;3.93;;;;;;;;;7322443N;07517819W;
CGM12;2016;8;4;19;1;0;73.374233;-75.287633;2.0;8;3.92;;;;;;;;;7322454N;07517258W;
CGM12;2016;8;4;19;7;0;73.374500;-75.279750;2.1;7;3.93;;;;;;;;;7322470N;07516785W;
CGM12;2016;8;4;19;12;0;73.374350;-75.271583;1.7;7;3.93;;;;;;;;;7322461N;07516295W;
CGM12;2016;8;4;19;17;0;73.374400;-75.262500;1.6;7;3.93;;;;;;;;;7322464N;07515750W;
CGM12;2016;8;4;19;42;0;73.379367;-75.209983;1.7;7;3.92;;;;;;;;;7322762N;07512599W;
CGM12;2016;8;4;19;48;0;73.379300;-75.200933;1.6;7;3.93;;;;;;;;;7322758N;07512056W;
CGM12;2016;8;4;19;53;0;73.379233;-75.194533;2.9;7;3.92;;;;;;;;;7322754N;07511672W;
CGM12;2016;8;4;19;58;0;73.379000;-75.184017;2.4;7;3.92;;;;;;;;;7322740N;07511041W;
CGM12;2016;8;4;20;3;0;73.378567;-75.175717;2.1;7;3.93;;;;;;;;;7322714N;07510543W;
CGM12;2016;8;4;20;8;0;73.378117;-75.166500;2.5;7;3.93;;;;;;;;;7322687N;07509990W;
CGM12;2016;8;4;20;13;0;73.377817;-75.156100;1.5;7;3.93;;;;;;;;;7322669N;07509366W;
CGM12;2016;8;4;20;18;0;73.378300;-75.144767;2.2;7;3.92;;;;;;;;;7322698N;07508686W;
CGM12;2016;8;4;20;24;0;73.378483;-75.130450;3.3;70;3.9;;;;;;;;;7322709N;07507827W;
CGM12;2016;8;4;20;29;0;73.378983;-75.119733;1.3;10;3.91;;;;;;;;;7322739N;07507184W;
CGM12;2016;8;4;20;34;0;73.378583;-75.108817;2.1;7;3.92;;;;;;;;;7322715N;07506529W;
CGM12;2016;8;4;20;39;0;73.377583;-75.097450;3.4;9;3.92;;;;;;;;;7322655N;07505847W;
CGM12;2016;8;4;20;44;0;73.376783;-75.087850;1.4;8;3.92;;;;;;;;;7322607N;07505271W;
CGM12;2016;8;4;20;49;0;73.375750;-75.079650;2.4;9;3.92;;;;;;;;;7322545N;07504779W;
CGM12;2016;8;4;20;54;0;73.374983;-75.070767;2.7;6;3.92;;;;;;;;;7322499N;07504246W;
CGM12;2016;8;4;21;0;0;73.374100;-75.061933;1.8;6;3.93;;;;;;;;;7322446N;07503716W;
CGM12;2016;8;4;21;5;0;73.373050;-75.053867;2.9;6;3.93;;;;;;;;;7322383N;07503232W;
CGM12;2016;8;4;21;10;0;73.372067;-75.045917;3.8;7;3.92;;;;;;;;;7322324N;07502755W;
CGM12;2016;8;4;21;15;0;73.371000;-75.038333;1.8;7;3.92;;;;;;;;;7322260N;07502300W;
CGM12;2016;8;4;21;20;0;73.369833;-75.030850;1.2;6;3.92;;;;;;;;;7322190N;07501851W;
CGM12;2016;8;4;21;25;0;73.368717;-75.023100;2.1;8;3.93;;;;;;;;;7322123N;07501386W;
CGM12;2016;8;4;21;30;0;73.367583;-75.015400;1.7;11;3.92;;;;;;;;;7322055N;07500924W;
CGM12;2016;8;4;21;35;0;73.365950;-75.007283;2.3;14;3.93;;;;;;;;;7321957N;07500437W;
CGM12;2016;8;4;21;40;0;73.365200;-75.000700;2.5;10;3.93;;;;;;;;;7321912N;07500042W;
CGM12;2016;8;4;21;46;0;73.363917;-74.992667;1.1;23;3.92;;;;;;;;;7321835N;07459560W;
CGM12;2016;8;4;21;51;0;73.362700;-74.985800;1.8;3;3.92;;;;;;;;;7321762N;07459148W;
CGM12;2016;8;4;21;57;0;73.361700;-74.978550;1.9;87;3.9;;;;;;;;;7321702N;07458713W;
CGM12;2016;8;4;22;2;0;73.361250;-74.968000;2.6;9;3.9;;;;;;;;;7321675N;07458080W;
CGM12;2016;8;4;22;7;0;73.359967;-74.957383;2.5;16;3.91;;;;;;;;;7321598N;07457443W;
CGM12;2016;8;4;22;12;0;73.358000;-74.952783;2.2;3;3.91;;;;;;;;;7321480N;07457167W;
CGM12;2016;8;4;22;17;0;73.356117;-74.950650;3.1;3;3.91;;;;;;;;;7321367N;07457039W;
CGM12;2016;8;4;22;22;0;73.353900;-74.945067;3.0;3;3.91;;;;;;;;;7321234N;07456704W;
CGM12;2016;8;4;22;27;0;73.352267;-74.939800;2.5;5;3.91;;;;;;;;;7321136N;07456388W;
CGM12;2016;8;4;22;32;0;73.350867;-74.934933;6.0;3;3.91;;;;;;;;;7321052N;07456096W;
CGM12;2016;8;4;22;37;0;73.349650;-74.929317;3.4;3;3.92;;;;;;;;;7320979N;07455759W;
CGM12;2016;8;4;22;42;0;73.347950;-74.924333;2.5;3;3.92;;;;;;;;;7320877N;07455460W;
CGM12;2016;8;4;22;47;0;73.346250;-74.920983;1.4;7;3.91;;;;;;;;;7320775N;07455259W;
CGM12;2016;8;4;22;52;0;73.344300;-74.917800;1.2;5;3.92;;;;;;;;;7320658N;07455068W;
CGM12;2016;8;4;22;57;0;73.342867;-74.913067;1.3;6;3.91;;;;;;;;;7320572N;07454784W;
CGM12;2016;8;4;23;2;0;73.341517;-74.908083;1.1;11;3.91;;;;;;;;;7320491N;07454485W;
CGM12;2016;8;4;23;7;0;73.340467;-74.903867;1.8;5;3.91;;;;;;;;;7320428N;07454232W;
CGM12;2016;8;4;23;12;0;73.339317;-74.899367;2.0;4;3.92;;;;;;;;;7320359N;07453962W;
CGM12;2016;8;4;23;18;0;73.338150;-74.895267;1.0;5;3.92;;;;;;;;;7320289N;07453716W;
CGM12;2016;8;4;23;23;0;73.337133;-74.891633;4.2;4;3.92;;;;;;;;;7320228N;07453498W;
CGM12;2016;8;4;23;28;0;73.336300;-74.887950;1.3;5;3.92;;;;;;;;;7320178N;07453277W;
CGM12;2016;8;4;23;33;0;73.335300;-74.884083;1.8;6;3.92;;;;;;;;;7320118N;07453045W;
CGM12;2016;8;4;23;38;0;73.334183;-74.879717;1.2;5;3.92;;;;;;;;;7320051N;07452783W;
CGM12;2016;8;4;23;43;0;73.333133;-74.876533;3.7;5;3.92;;;;;;;;;7319988N;07452592W;
CGM12;2016;8;4;23;48;0;73.331983;-74.873167;2.9;5;3.92;;;;;;;;;7319919N;07452390W;
CGM12;2016;8;4;23;53;0;73.330833;-74.870083;1.6;5;3.92;;;;;;;;;7319850N;07452205W;
CGM12;2016;8;4;23;58;0;73.329783;-74.867483;0.3;5;3.92;;;;;;;;;7319787N;07452049W;
CGM12;2016;8;5;0;3;0;73.328700;-74.865117;1.2;5;3.92;;;;;;;;;7319722N;07451907W;
CGM12;2016;8;5;0;8;0;73.327683;-74.863550;0.7;5;3.92;;;;;;;;;7319661N;07451813W;
CGM12;2016;8;5;0;13;0;73.326600;-74.861833;1.7;5;3.92;;;;;;;;;7319596N;07451710W;
CGM12;2016;8;5;0;18;0;73.325417;-74.859933;0.7;5;3.92;;;;;;;;;7319525N;07451596W;
CGM12;2016;8;5;0;23;0;73.324333;-74.858150;0.9;5;3.92;;;;;;;;;7319460N;07451489W;
CGM12;2016;8;5;0;28;0;73.323317;-74.857317;1.0;5;3.92;;;;;;;;;7319399N;07451439W;
CGM12;2016;8;5;0;33;0;73.322200;-74.856417;1.1;5;3.92;;;;;;;;;7319332N;07451385W;
CGM12;2016;8;5;0;38;0;73.321183;-74.858417;0.3;8;3.91;;;;;;;;;7319271N;07451505W;
CGM12;2016;8;5;0;43;0;73.320617;-74.853900;0.7;16;3.91;;;;;;;;;7319237N;07451234W;
CGM12;2016;8;5;0;48;0;73.303150;-74.965217;41.;8;3.91;;;;;;;;;7318189N;07457913W;
CGM12;2016;8;5;0;54;0;73.269833;-75.106267;45.;30;3.91;;;;;;;;;7316190N;07506376W;
CGM12;2016;8;5;0;59;0;73.232800;-75.263217;35.;8;3.91;;;;;;;;;7313968N;07515793W;
CGM12;2016;8;5;1;4;0;73.185250;-75.403417;43.;8;3.92;;;;;;;;;7311115N;07524205W;
CGM12;2016;8;5;1;9;0;73.139233;-75.561300;53.;13;3.91;;;;;;;;;7308354N;07533678W;
CGM12;2016;8;5;1;14;0;73.087317;-75.703217;46.;6;3.92;;;;;;;;;7305239N;07542193W;
CGM12;2016;8;5;1;19;0;73.032283;-75.848500;50.;6;3.92;;;;;;;;;7301937N;07550910W;
CGM12;2016;8;5;1;24;0;72.977083;-75.991400;52.;7;3.92;;;;;;;;;7258625N;07559484W;
CGM12;2016;8;5;6;6;0;72.942400;-76.095467;0.0;8;3.9;;;;;;;;;7256544N;07605728W;
CGM12;2016;8;5;7;54;0;72.943150;-76.094317;1.2;9;3.9;;;;;;;;;7256589N;07605659W;
CGM12;2016;8;5;8;32;0;72.942900;-76.094767;1.0;7;3.9;;;;;;;;;7256574N;07605686W;
CGM12;2016;8;5;10;34;37;;;;;;;;;;;;1;;;;3.91
CGM12;2016;8;5;10;59;25;;;;;;;;;;;;1;;;;3.91
CGM12;2016;8;5;11;4;22;;;;;;;;;;;;1;;;;3.9
CGM12;2016;8;5;12;28;46;;;;;;;;;;;;1;;;;3.91
CGM12;2016;8;5;12;33;42;;;;;;;;;;;;1;;;;3.91
CGM12;2016;8;5;12;48;34;;;;;;;;;;;;1;;;;3.91
CGM12;2016;8;5;12;58;28;;;;;;;;;;;;1;;;;3.91
CGM12;2016;8;5;13;3;24;;;;;;;;;;;;1;;;;3.91
CGM12;2016;8;5;13;58;2;;;;;;;;;;;;1;;;;3.91
CGM11;2016;8;5;14;19;0;72.947767;-76.081683;0.8;82;3.92;;;;;;;;;7256866N;07604901W;
CGM11;2016;8;5;14;24;0;72.947483;-76.077000;1.8;10;3.94;;;;;;;;;7256849N;07604620W;
CGM11;2016;8;5;14;29;0;72.940917;-75.999933;33.;5;3.94;;;;;;;;;7256455N;07559996W;
CGM11;2016;8;5;14;34;0;72.942500;-75.834567;36.;5;3.94;;;;;;;;;7256550N;07550074W;
CGM11;2016;8;5;14;39;0;72.932333;-75.665700;38.;5;3.94;;;;;;;;;7255940N;07539942W;
CGM11;2016;8;5;14;44;0;72.926950;-75.489500;33.;5;3.94;;;;;;;;;7255617N;07529370W;
CGM11;2016;8;5;14;50;0;72.926800;-75.468600;1.1;52;3.91;;;;;;;;;7255608N;07528116W;
CGM11;2016;8;5;14;57;13;;;;;;;;;;1;;;;;;
CGM11;2016;8;5;15;3;51;;;;;;;;;;1;;;;;;
CGM11;2016;8;5;15;9;0;72.925817;-75.457933;0.4;14;3.93;;;;;;;;;7255549N;07527476W;
CGM11;2016;8;5;15;14;0;72.929983;-75.406067;30.;11;3.93;;;;;;;;;7255799N;07524364W;
CGM11;2016;8;5;15;19;0;72.942233;-75.249950;33.;15;3.93;;;;;;;;;7256534N;07514997W;
CGM11;2016;8;5;15;24;0;72.952850;-75.096000;34.;11;3.93;;;;;;;;;7257171N;07505760W;
CGM11;2016;8;5;15;30;0;72.954933;-75.068767;0.2;48;3.91;;;;;;;;;7257296N;07504126W;
CGM11;2016;8;5;15;35;0;72.955383;-75.064450;0.4;44;3.91;;;;;;;;;7257323N;07503867W;
CGM11;2016;8;5;15;41;0;72.955867;-75.059650;0.5;44;3.91;;;;;;;;;7257352N;07503579W;
CGM11;2016;8;5;15;47;0;72.956850;-75.055550;0.5;73;3.91;;;;;;;;;7257411N;07503333W;
CGM11;2016;8;5;15;53;0;72.956667;-75.055867;1.1;15;3.92;;;;;;;;;7257400N;07503352W;
CGM11;2016;8;6;0;44;38;;;;;;;;;;1;;;;;;
CGM11;2016;8;6;0;50;0;72.948517;-76.079550;0.6;35;3.9;;;;;;;;;7256911N;07604773W;
CGM11;2016;8;6;0;55;0;72.949300;-76.075400;1.9;10;3.9;;;;;;;;;7256958N;07604524W;
CGM11;2016;8;6;1;0;0;72.949383;-76.069183;1.4;10;3.9;;;;;;;;;7256963N;07604151W;
